Date,Unix,Ticker,Price,stock_p_change,SP500,SP500_p_change,Market Cap,Enterprise Value,Trailing P/E,Forward P/E,PEG Ratio,Price/Sales,Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue,Revenue Per Share,Quarterly Revenue Growth,Gross Profit,EBITDA,Net Income Avi to Common,Diluted EPS,Quarterly Earnings Growth,Total Cash,Total Cash Per Share,Total Debt,Total Debt/Equity,Current Ratio,Book Value Per Share,Operating Cash Flow,Levered Free Cash Flow,Beta,50-Day Moving Average,200-Day Moving Average,Avg Vol (3 month),Shares Outstanding,Float,% Held by Insiders,% Held by Institutions,Shares Short,Short Ratio,Short % of Float,Shares Short (prior month
0,0,DG,0,0,0,0,35640000000.0,46240000000.0,22.64,19.22,2.16,1.36,5.42,1.77,17.72,6.16,8.2,7.92,25.13,26130000000.0,99.43,8.3,7800000000.0,2610000000.0,1610000000.0,6.09,5.5,271110000.0,1.05,10870000000.0,165.32,1.16,25.44,2170000000.0,1180000000.0,0.7,138.43,124.38,1740000.0,258320000.0,244920000.0,0.15,104.64,3750000.0,2.46,1.45,4210000.0
0,0,DGX,0,0,0,0,13640000000.0,18060000000.0,19.1,14.92,3.07,1.8,2.5,2.39,12.2,9.64,15.29,6.43,13.93,7570000000.0,56.09,1.8,2670000000.0,1480000000.0,707000000.0,5.3,3.2,273000000.0,2.03,4570000000.0,81.86,0.82,40.44,1290000000.0,616370000.0,0.89,101.4,93.22,1370000.0,134580000.0,134050000.00000001,0.35,91.55,4530000.0,6.11,3.8,4280000.0
0,0,DHI,0,0,0,0,16610000000.0,19760000000.0,10.89,10.28,0.88,1.0,1.77,1.19,9.46,9.4,12.22,8.98,17.47,16590000000.0,44.17,8.8,3420000000.0,2089999999.9999998,1560000000.0,4.09,0.1,637700000.0,1.71,3620000000.0,37.99,7.18,25.09,182300000.0,-389080000.0,1.12,44.55,42.33,3520000.0,373180000.0,338920000.0,8.24,85.7,11860000.0,3.01,3.39,14340000.0
0,0,DHR,0,0,0,0,102070000000.0,109520000000.0,41.66,24.92,3.22,5.04,3.34,5.41,22.58,12.22,17.48,4.36,8.33,20250000000.0,28.64,3.5,11120000000.0,4850000000.0,2450000000.0,3.41,8.5,5430000000.0,7.57,11270000000.0,34.99,2.32,42.66,4030000000.0000005,2980000000.0,0.85,141.79,128.05,2310000.0,701880000.0,636700000.0,11.41,79.87,4150000.0000000005,1.85,0.65,5750000.0
0,0,DIS,0,0,0,0,260329999999.99997,322680000000.0,16.18,22.36,11.83,4.36,2.86,5.4,18.9,22.55,23.39,5.59,17.85,59760000000.0,39.83,2.6,26710000000.0,17079999999.999998,13460000000.0,8.94,85.6,10110000000.0,5.62,56960000000.0,54.02,0.77,50.5,13510000000.0,7110000000.0,0.7,141.24,125.62,9190000.0,1490000000.0,1800000000.0,0.19,54.83,17000000.0,1.87,1.14,15580000.0
0,0,DISCA,0,0,0,0,15760000000.0,40660000000.0,26.78,7.99,0.45,1.44,2.58,3.71,8.0,9.0,32.1,6.55,10.56,10950000000.0,17.12,17.3,7050000000.0,5080000000.0,877000000.0,1.17,,758000000.0,1.06,16950000000.0,157.87,1.16,12.19,2960000000.0,5890000000.0,1.3,30.76,28.95,3930000.0,157850000.0,488430000.0,2.27,117.18,31620000.0,7.83,62.36,22760000.0
0,0,DKS,0,0,0,0,3450000000.0,6780000000.0,11.44,10.87,2.87,0.41,1.87,0.8,9.76,3.76,5.22,4.91,17.04,8449999999.999999,88.35,0.6,2440000000.0,694260000.0,317300000.0,3.28,-4.3,92420000.0,1.0,3420000000.0,187.34,1.32,20.01,509700000.0,260550000.0,0.93,35.69,36.36,2350000.0,70520000.0,64800000.0,3.87,115.27,19100000.0,9.29,31.54,19250000.0
0,0,DLPH,0,0,0,0,1660000000.0,3220000000.0,6.05,5.35,-2.0,0.35,4.68,0.68,5.09,5.86,9.25,7.05,73.68,4710000000.0,53.19,-11.2,898000000.0,633000000.0,276000000.0,3.11,-83.7,217000000.0,2.47,1640000000.0,331.25,1.4,4.02,365000000.0,123380000.0,,18.25,19.47,1240000.0,87960000.0,87770000.0,0.22,97.98,6190000.0,5.88,7.8,6100000.0
0,0,DLTR,0,0,0,0,25210000000.0,34810000000.0,,17.65,2.75,1.09,4.38,1.51,14.69,-6.43,7.58,6.21,-22.63,23080000000.0,96.96,4.6,8359999999.999999,2370000000.0,-1480000000.0,-6.23,66.9,725800000.0,3.06,10330000000.0,179.51,1.07,24.23,1990000000.0,968280000.0,0.69,109.28,103.09,1960000.0,237580000.0,234120000.0,2.81,96.58,5540000.0,3.03,2.63,6840000.0
0,0,DLX,0,0,0,0,1920000000.0,2820000000.0,19.91,7.33,0.9,0.95,2.11,1.4,6.59,4.97,16.59,9.05,10.14,2009999999.9999998,44.83,1.2,1210000000.0,427810000.0,99590000.0,2.21,-45.9,66730000.00000001,1.55,996800000.0,111.48,1.27,20.83,297480000.0,242400000.0,1.77,41.4,43.37,43640000.0,43640000.0,42450000.0,1.32,92.91,2140000.0,6.35,5.75,2540000.0
0,0,DNB,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,DNR,0,0,0,0,484290000.0,3290000000.0,1.87,2.39,0.08,0.34,0.42,2.31,4.74,18.06,32.99,6.41,28.45,1430000000.0,3.19,-13.5,981090000.0,694130000.0,257450000.0,0.561,,5750000.0,0.01,2820000000.0,251.73,0.59,2.47,502420000.0,11060000.0,2.73,1.2126,1.7957,12790000.0,,444650000.0,1.15,91.35,104380000.0,7.83,33.23,79060000.0
0,0,DO,0,0,0,0,1090000000.0,2830000000.0,,-5.24,0.32,1.09,0.31,2.84,12.49,-27.33,-11.02,-1.12,-7.49,998740000.0,7.27,-21.3,337140000.0,226830000.0,-272920000.0,-1.99,,372700000.0,2.71,2120000000.0,60.29,2.68,25.53,151150000.0,81710000.0,2.01,8.38,9.84,2800000.0,137580000.0,64370000.00000001,0.16,106.99,27010000.0,12.99,42.02,31290000.0
0,0,DOV,0,0,0,0,14280000000.0,17440000000.0,24.03,15.71,1.56,2.01,4.83,2.46,13.66,8.5,14.04,7.22,21.36,7090000000.0,48.6,0.7,2580000000.0,1280000000.0,619070000.0,4.09,41.5,321330000.0,2.21,3470000000.0,117.53,1.34,20.32,837790000.0,614460000.0,1.72,98.47,93.05,1230000.0,145330000.0,143420000.0,2.61,90.74,4470000.0,4.77,3.52,4590000.0
0,0,DOW,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,DPS,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,DRI,0,0,0,0,15500000000.0,15970000000.0,22.14,18.36,1.83,1.82,6.48,1.88,13.74,8.38,10.01,9.37,31.33,8510000000.0,68.91,4.5,1850000000.0,1160000000.0,718600000.0,5.69,19.2,457300000.0,3.71,927700000.0,38.77,0.61,19.44,1260000000.0,479440000.0,0.62,121.88,116.11,1380000.0,122980000.0,122860000.0,0.19,93.19,6650000.0,4.09,,7070000.0
0,0,DSW,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,DTE,0,0,0,0,23710000000.0,39030000000.0,21.35,19.69,4.79,1.73,2.28,2.85,15.32,8.09,11.81,2.84,10.71,13700000000.0,75.08,-8.6,3150000000.0,2550000000.0,1110000000.0,6.06,-22.2,62000000.0,0.34,15210000000.0,143.87,0.75,56.72,2610000000.0,-725630000.0,0.32,129.62,123.96,183210000.0,183210000.0,182010000.0,0.57,74.24,3180000.0,3.83,2.23,3280000.0
0,0,DTV,0,0,0,0,10150000000.0,,9.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.8,55.36,,,,,,,,,
0,0,DUK,0,0,0,0,63270000000.0,124770000000.0,21.13,16.81,2.44,2.62,1.44,5.17,12.25,12.2,22.11,2.3,6.67,24140000000.0,33.79,0.5,10720000000.0,10180000000.0,2920000000.0,4.11,45.2,379000000.0,0.52,60880000000.0,135.16,0.75,60.52,7030000000.0,-3350000000.0,0.18,88.38,88.46,2890000.0,728050000.0,727450000.0,0.06,61.68,8570000.0,3.06,1.18,8320000.0
0,0,DVA,0,0,0,0,9510000000.0,24230000000.0,76.55,11.12,0.7,0.84,2.55,2.14,11.79,1.15,12.91,4.39,13.0,11300000000.0,67.4,-3.9,3220000000.0,2049999999.9999998,550940000.0,0.78,-16.5,463280000.0,2.78,13460000000.0,257.32,1.12,23.29,1210000000.0,291530000.0,2.06,54.61,54.05,1980000.0,166400000.0,122700000.0,2.11,89.65,9590000.0,4.05,7.57,6740000.0
0,0,DVN,0,0,0,0,10600000000.0,15430000000.0,4.15,12.71,0.43,1.09,1.35,1.58,5.2,30.2,10.19,2.62,6.1,9750000000.0,20.71,-33.0,4210000000.0,2970000000.0,533000000.0,6.15,,1330000000.0,3.2,6150000000.0,78.29,1.37,18.91,2280000000.0,-199620000.0,2.21,27.18,28.78,6080000.0,523400000.0,412590000.0,0.6,88.38,13230000.0,2.28,4.14,11720000.0
0,0,EA,0,0,0,0,26530000000.0,22160000000.0,26.88,17.72,3.28,5.36,5.01,4.48,19.23,20.59,20.4,7.2,20.53,4950000000.0,16.34,-21.7,3630000000.0,1150000000.0,1020000000.0,3.33,-65.6,5450000000.0,18.32,994000000.0,18.65,2.82,17.88,1550000000.0,424120000.0,1.2,93.6,95.06,3880000.0,296360000.0,295690000.0,0.51,96.67,9790000.0,2.34,3.34,9370000.0
0,0,EBAY,0,0,0,0,34580000000.0,40100000000.0,15.94,13.3,1.26,3.19,8.46,3.69,12.77,22.12,22.57,6.78,42.78,10860000000.0,11.81,1.8,8359999999.999999,3140000000.0,2410000000.0,2.59,-37.4,4480000000.0,5.34,10000000000.0,243.5,1.31,4.88,3080000000.0,2100000000.0,1.39,39.75,36.97,8590000.0,871530000.0,790480000.0,5.29,88.01,22410000.0,2.89,2.7,22390000.0
0,0,ECL,0,0,0,0,57540000000.0,65220000000.0,39.53,30.15,2.51,3.91,7.0,4.44,20.76,10.06,14.93,6.68,18.73,14700000000.0,50.96,1.0,6050000000.0,3140000000.0,1480000000.0,5.05,19.9,79000000.0,0.27,7710000000.0,93.29,1.14,28.52,2170000000.0,1080000000.0,0.66,196.1,178.66,1140000.0,288240000.0,256110000.0,0.49,88.34,4800000.0,3.28,1.9,4860000.0
0,0,ECYT,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,ED,0,0,0,0,28240000000.0,49240000000.0,19.77,18.89,5.75,2.26,1.63,3.94,12.56,11.03,19.35,2.91,8.44,12490000000.0,39.68,4.5,6240000000.0,3920000000.0,1380000000.0,4.37,-0.9,406000000.0,1.24,21270000000.0,121.55,0.6,53.12,3020000000.0,-1690000000.0,0.23,88.02,84.01,1850000.0,326950000.0,326690000.0,0.17,61.38,6770000.0,4.31,2.11,7210000.0
0,0,EFX,0,0,0,0,17210000000.0,20130000000.0,,23.3,8.41,5.07,6.77,5.93,30.2,-12.52,10.16,2.96,-14.31,3400000000.0,28.14,0.4,1970000000.0,666500000.0,-425100000.0,-3.52,-53.9,135800000.0,1.12,3010000000.0,116.4,0.54,21.04,565400000.0,829540000.0,1.43,135.5,120.04,120820000.0,120820000.0,120110000.0,0.44,88.67,3980000.0,5.4,3.68,4550000.0
0,0,EIX,0,0,0,0,23120000000.0,44280000000.0,,15.23,2.54,1.79,2.16,3.43,11.42,-1.91,18.38,2.64,-2.09,12910000000.0,39.61,-0.1,4450000000.0,3880000000.0,-281000000.0,-0.76,42.0,257000000.0,0.79,18320000000.0,141.85,0.69,32.9,2560000000.0,-2750000000.0,0.2,66.49,62.21,2220000.0,325810000.0,325530000.0,0.06,89.55,7250000.0,2.68,2.41,4950000.0
0,0,EL,0,0,0,0,69070000000.0,69600000000.0,39.1,32.85,3.04,4.74,15.05,4.78,22.35,12.45,17.63,12.49,39.0,14570000000.0,39.94,11.1,10860000000.0,3110000000.0,1810000000.0,4.88,49.2,2900000000.0,8.02,3400000000.0,73.62,1.69,12.68,2410000000.0,1630000000.0,0.78,184.21,163.98,1400000.0,219270000.0,219730000.0,1.14,91.84,6470000.0,5.5,2.92,6960000.0
0,0,EMC,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,EMN,0,0,0,0,10760000000.0,17190000000.0,11.95,8.39,1.33,1.11,1.84,1.78,8.67,9.44,14.16,,,9670000000.0,69.42,-9.8,2460000000.0,1980000000.0,913000000.0,6.5,-25.0,195000000.0,1.42,6670000000.0,112.75,,42.16,1550000000.0,,1.26,76.46,77.87,1070000.0,138580000.0,136280000.0,0.43,85.56,2320000.0,2.31,1.87,3110000.0
0,0,EMR,0,0,0,0,41000000000.0,46000000000.0,18.13,16.71,2.35,2.27,4.81,2.55,12.38,12.81,16.8,9.28,27.27,18060000000.0,28.95,7.6,7460000000.0,3720000000.0,2310000000.0,3.68,7.9,1380000000.0,2.25,6340000000.0,73.93,1.07,13.87,2800000000.0,1640000000.0,1.47,65.11,66.52,3030000.0,615030000.0,610960000.0,0.64,74.2,6500000.0,2.21,1.05,7040000.0
0,0,EOG,0,0,0,0,48920000000.0,54790000000.0,14.31,13.53,0.74,2.78,2.46,3.11,6.68,19.42,24.64,8.16,18.59,17590000000.0,30.5,8.7,9590000000.0,8199999999.999999,3420000000.0,5.89,-0.5,1140000000.0,1.96,7010000000.0,35.2,1.14,34.3,7820000000.0,-534780000.0,1.57,88.45,93.3,3390000.0,580320000.0,577890000.0,0.47,89.24,9470000.0,2.83,1.64,11150000.0
0,0,EQR,0,0,0,0,29110000000.0,39240000000.0,53.15,53.81,21.75,11.16,2.91,15.05,23.5,21.1,33.45,2.65,5.32,2610000000.0,7.08,4.7,1700000000.0,1670000000.0,547170000.0,1.48,-50.6,30060000.0,0.08,9260000000.0,86.54,0.12,27.02,1370000000.0,1140000000.0,0.45,77.97,75.15,1120000.0,370540000.0,364940000.0,1.88,94.07,4680000.0,4.02,1.62,4840000.0
0,0,EQT,0,0,0,0,3660000000.0,8680000000.0,,23.85,-0.31,0.78,0.32,1.86,3.06,-7.72,19.68,2.32,-2.93,4670000000.0,18.23,-10.2,2840000000.0,2840000000.0,-409150000.0,-1.41,605.2,30170000.0,0.12,5060000000.0,44.97,1.04,44.15,2750000000.0,-704490000.0,0.52,15.48,18.8,4170000.0,265000000.0,252760000.0,0.78,107.47,20180000.0,4.11,8.82,13320000.0
0,0,ESRX,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,ESV,0,0,0,0,1440000000.0,5970000000.0,,-2.69,0.1,0.85,0.1,3.52,25.32,-40.72,-12.69,-0.95,-8.2,1690000000.0,15.6,-2.7,386000000.0,235800000.0,-682500000.0,-6.36,,543400000.0,2.75,5080000000.0,64.27,2.35,72.25,-119600000.0,-43790000.0,2.62,8.03,13.53,7310000.0,437110000.0,196270000.0,0.69,107.02,36700000.0,5.41,38.04,34110000.0
0,0,ETFC,0,0,0,0,11880000000.0,12850000000.0,12.17,11.15,1.82,4.01,1.91,4.34,,35.93,48.46,1.69,15.45,2960000000.0,11.83,-4.9,2720000000.0,,1020000000.0,4.07,-12.4,1330000000.0,5.58,1710000000.0,24.89,1.19,25.97,,,1.07,46.05,47.63,2440000.0,245140000.0,237270000.0,0.26,96.05,4150000.0000000005,1.69,1.92,3650000.0
0,0,ETN,0,0,0,0,34510000000.0,42120000000.0,16.17,13.11,1.75,1.59,2.13,1.94,10.78,10.06,13.9,5.85,13.0,21660000000.0,50.31,1.0,7100000000.0,3910000000.0,2180000000.0,5.04,7.0,446000000.0,1.05,8020000000.0,49.32,1.47,38.37,2870000000.0,2150000000.0,1.46,80.84,79.33,2190000.0,437300000.0,421950000.0,0.25,80.38,10110000.0,4.1,2.39,9840000.0
0,0,ETR,0,0,0,0,20570000000.0,38790000000.0,19.88,18.89,-10.37,1.89,2.2,3.56,14.16,8.91,10.0,1.4,11.18,10900000000.0,59.33,-4.2,3840000000.0,2740000000.0,970440000.0,5.22,91.7,983500000.0,5.18,19550000000.0,212.75,0.7,47.23,2330000000.0,-2710000000.0,0.21,103.41,95.79,1580000.0,189930000.0,189340000.0,0.26,91.22,7050000.0,4.11,4.21,8440000.0
0,0,EW,0,0,0,0,44240000000.0,44000000000.0,62.36,35.89,3.38,11.16,12.64,11.1,36.14,18.29,28.66,12.61,21.75,3960000000.0,19.03,15.2,2780000000.0,1220000000.0,724900000.0,3.41,-14.3,934300000.0,4.49,668300000.0,19.09,3.38,16.84,978000000.0,539770000.0,0.95,191.22,179.81,1300000.0,208110000.0,206600000.0,3.94,0.0,2350000.0,1.52,1.27,2780000.0
0,0,EXC,0,0,0,0,44490000000.0,84710000000.0,19.08,14.83,-7.72,1.24,1.42,2.37,8.89,6.52,13.06,2.45,7.28,35770000000.0,36.94,-2.2,10150000000.0,9530000000.0,2330000000.0,2.4,55.0,880000000.0,0.91,38760000000.0,114.99,1.02,32.29,8189999999.999999,-126880000.0,0.37,48.76,48.7,5150000.0,970960000.0,969320000.0,0.24,81.64,14390000.0,2.6,1.49,13700000.0
0,0,EXPD,0,0,0,0,13100000000.0,12260000000.0,21.63,20.48,5.32,1.58,6.16,1.48,14.52,7.49,9.53,14.43,30.37,8300000000.000001,47.97,8.9,1070000000.0000001,844840000.0,622210000.0,3.52,3.0,1190000000.0,6.91,348190000.0,16.38,2.22,12.38,626810000.0,499270000.0,1.07,74.53,74.22,1110000.0,172000000.0,170870000.0,0.64,98.34,4720000.0,4.41,3.15,5460000.0
0,0,EXPE,0,0,0,0,20760000000.0,21860000000.0,34.33,17.3,1.4,1.79,4.8,1.88,15.73,5.36,8.05,2.73,11.17,11600000000.0,77.98,9.5,9260000000.0,1390000000.0,622000000.0,4.06,18200.0,4890000000.0,32.67,4290000000.0,72.29,0.76,29.04,2770000000.0,1460000000.0,0.99,132.01,124.45,1690000.0,137350000.0,111610000.0,12.98,89.09,10140000.0,8.42,8.55,11050000.0
0,0,EXPR,0,0,0,0,159410000.0,1290000000.0,,-118.5,0.43,0.08,0.28,0.62,12.73,-0.04,0.67,0.54,-0.14,2089999999.9999998,29.67,-5.9,828830000.0,100960000.0,-0.018,-0.018,,144230000.0,2.14,1270000000.0,224.54,0.97,8.42,81550000.0,67060000.0,0.97,2.6094,3.9382,1970000.0,75340000.0,65349999.99999999,2.71,128.02,13680000.0,6.92,28.37,15780000.0
0,0,F,0,0,0,0,39060000000.0,171100000000.0,17.72,6.93,1.82,0.25,1.08,1.08,14.14,1.37,2.43,0.93,6.09,158650000000.0,39.91,-0.2,14880000000.0,12100000000.0,2170000000.0,0.54,-86.1,23180000000.0,5.81,156060000000.0,431.88,1.2,8.84,16540000000.0,2370000000.0,0.97,10.09,9.4,36470000.0,3920000000.0,3910000000.0,23.8,7.61,121550000.0,3.92,3.42,105370000.0
0,0,FAST,0,0,0,0,18140000000.0,18700000000.0,23.78,21.52,1.2,3.5,7.24,3.6,15.91,14.74,19.87,18.8,32.35,5190000000.0,9.06,7.9,2400000000.0,1180000000.0,765100000.0,1.33,-3.1,175000000.0,0.31,736200000.0,29.4,4.68,4.37,695600000.0,309480000.0,1.61,31.78,31.73,4690000.0,572630000.0,571330000.0,0.25,88.43,42210000.0,8.42,8.38,40540000.0
0,0,FB,0,0,0,0,570180000000.0,529090000000.00006,33.78,21.05,1.49,9.11,6.42,8.45,19.79,27.26,34.41,12.99,20.3,62600000000.0,21.83,27.6,46480000000.0,26730000000.0,17059999999.999998,5.91,-48.8,48600000000.0,17.03,7810000000.0,8.8,4.47,31.1,33040000000.0,13640000000.0,1.3,193.76,176.3,16900000.0,2400000000.0,2380000000.0,1.43,74.77,26250000.0,1.58,1.1,24610000.0
0,0,FCX,0,0,0,0,16770000000.0,36150000000.0,16.95,16.51,-24.94,1.05,1.73,2.27,9.93,6.28,11.74,2.99,6.8,15930000000.0,10.99,-31.4,7000000000.0,3640000000.0,995000000.0,0.68,,2620000000.0,1.81,9920000000.0,55.65,2.66,6.69,2270000000.0,129750000.0,1.82,11.21,11.83,19370000.0,1450000000.0,1400000000.0,0.54,72.37,39990000.0,2.23,3.11,36700000.0
0,0,FDO,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,FDX,0,0,0,0,45630000000.0,60890000000.0,86.18,10.69,1.37,0.65,2.57,0.87,12.34,0.77,2.27,1.85,2.91,69690000000.0,266.0,2.8,14930000000.0,4930000000.0,539000000.0,2.03,,2320000000.0,8.89,17580000000.0,99.01,1.45,68.08,5610000000.0,-2270000000.0,1.76,164.98,175.03,2240000.0,264440000.0,240510000.0,5.94,72.75,4580000.0,1.75,1.88,4670000.0
0,0,FE,0,0,0,0,23440000000.0,43950000000.0,95.37,17.77,-2.67,2.13,3.23,4.0,12.19,2.84,20.77,3.57,16.42,10980000000.0,21.16,-4.1,7760000000.0,3600000000.0,1160000000.0,0.46,4.3,422000000.0,0.79,20910000000.0,287.67,0.6,13.62,2320000000.0,20380000.0,0.29,43.47,41.39,3390000.0,531440000.00000006,500850000.0,4.24,0.0,27500000.0,8.75,7.35,28340000.0
0,0,FFIV,0,0,0,0,9250000000.0,8260000000.0,20.03,14.7,3.22,4.18,5.7,3.73,12.19,21.03,28.14,13.57,32.24,2210000000.0,36.86,3.9,1800000000.0,677840000.0,465780000.0,7.68,-30.0,986490000.0,16.41,,,1.4,27.0,746060000.0,501450000.0,0.97,144.45,153.79,59700000.0,59700000.0,59970000.0,0.5,105.44,3300000.0,4.58,6.16,2910000.0
0,0,FHN,0,0,0,0,5120000000.0,5590000000.0,9.11,10.06,1.66,2.65,1.13,2.89,,30.12,44.74,1.42,12.51,1930000000.0,6.04,2.5,1930000000.0,,575000000.0,1.8,33.4,3700000000.0,11.83,3770000000.0,,,14.51,,,1.48,14.99,14.76,3340000.0,315360000.0,307780000.0,1.27,90.47,11770000.0,3.31,3.76,15720000.0
0,0,FIS,0,0,0,0,43920000000.0,52980000000.0,55.06,16.68,1.84,5.22,4.43,6.3,22.0,9.65,18.58,4.03,8.19,8410000000.0,25.79,-0.4,2850000000.0,2410000000.0,812000000.0,2.46,-18.7,576000000.0,1.78,9660000000.0,97.55,1.03,30.64,1930000000.0,1670000000.0,0.58,125.94,114.84,3170000.0,331010000.0,321570000.0,0.56,92.29,34290000.0,12.17,10.64,33130000.000000004
0,0,FISV,0,0,0,0,40150000000.0,45920000000.0,43.04,26.57,2.31,6.72,15.79,7.68,23.73,16.08,25.7,6.43,35.62,5980000000.0,15.09,6.5,2750000000.0,1940000000.0,961000000.0,2.38,-11.2,8439999999.999999,21.48,14160000000.0,556.05,4.97,6.48,1520000000.0,1120000000.0,0.84,92.8,86.91,3930000.0,409440000.0,392240000.0,0.31,91.12,53110000.0,19.56,17.39,49750000.0
0,0,FITB,0,0,0,0,21990000000.0,37340000000.0,10.25,9.88,0.79,3.13,1.15,5.31,,30.14,41.98,1.37,11.47,7030000000.0,10.34,6.6,6740000000.0,,2020000000.0,2.93,-22.4,3090000000.0,4.22,16920000000.000002,,,26.17,,,1.29,27.87,27.29,6310000.0,686980000.0,729430000.0,0.32,84.89,7400000.0,1.21,1.28,14220000.0
0,0,FL,0,0,0,0,4740000000.0,7040000000.0,9.03,7.96,0.77,0.59,1.87,0.88,7.82,6.86,9.06,8.31,21.3,7990000000.0,70.09,2.6,3420000000.0,901000000.0,548000000.0,4.79,4.2,1130000000.0,10.26,3430000000.0,131.67,2.01,23.15,684000000.0,662250000.0,1.54,41.98,53.28,3650000.0,112310000.0,108780000.0,22.86,0.0,12380000.0,4.58,12.5,11070000.0
0,0,FLIR,0,0,0,0,6980000000.0,7470000000.0,25.52,19.55,0.97,3.86,3.64,4.12,18.02,15.44,18.34,6.97,15.08,1810000000.0,13.26,6.5,903670000.0,414240000.0,279530000.0,2.02,-35.6,268880000.0,1.98,767350000.0,40.14,2.47,14.11,342270000.0,259380000.0,1.58,53.22,50.36,1240000.0,135420000.0,134410000.0,0.69,96.68,1900000.0,2.82,1.59,2260000.0
0,0,FLR,0,0,0,0,4610000000.0,4880000000.0,25.27,12.16,0.62,0.25,1.56,0.26,6.58,0.99,2.87,3.6,8.38,18540000000.0,132.08,-13.1,669920000.0,741910000.0,184000000.0,1.3,,1900000000.0,13.61,2009999999.9999998,64.55,1.49,21.07,280690000.0,243700000.0,2.49,31.76,34.67,2830000.0,139930000.0,138960000.0,0.59,90.51,6890000.0,4.36,5.55,5230000.0
0,0,FLS,0,0,0,0,6810000000.0,7850000000.0,42.2,20.04,1.25,1.79,4.03,2.07,16.26,4.26,10.02,4.96,9.85,3800000000.0,29.06,-3.3,1230000000.0,482830000.0,161790000.0,1.23,278.1,637710000.0,4.86,1660000000.0,97.34,2.17,12.89,350080000.0,362570000.0,1.82,51.35,47.53,131139999.99999999,131139999.99999999,130930000.0,0.27,106.75,4580000.0,5.81,5.24,5210000.0
0,0,FLWS,0,0,0,0,1250000000.0,1140000000.0,36.7,32.85,3.86,1.02,3.57,0.93,14.64,2.86,3.85,4.95,10.38,1220000000.0,18.92,4.1,489020000.0,77600000.0,34850000.0,0.53,,206380000.0,3.21,95810000.0,27.46,2.28,5.43,90770000.0,42390000.0,1.23,19.36,18.03,35770000.0,35770000.0,24030000.0,32.09,59.84,2640000.0,7.33,10.73,3080000.0
0,0,FMC,0,0,0,0,11270000000.0,14540000000.0,25.62,12.93,0.68,2.34,4.08,3.02,11.17,9.36,23.85,7.14,21.78,4810000000.0,35.98,7.6,2160000000.0,1300000000.0,621200000.0,3.34,-19.3,109600000.0,0.83,3350000000.0,120.11,1.26,20.97,169600000.0,426540000.0,1.17,82.86,77.42,1140000.0,131660000.0,121550000.0,0.83,95.38,2480000.0,2.78,2.13,3180000.0
0,0,FOSL,0,0,0,0,532340000.00000006,872280000.0,16.12,17.6,1.76,0.22,0.96,0.36,4.8,1.34,4.74,4.65,6.47,2440000000.0,49.32,-18.3,1340000000.0,181540000.0,32549999.999999996,0.65,,271440000.0,5.39,607810000.0,110.67,1.99,10.96,260060000.0,294240000.0,0.57,10.84,13.52,1210000.0,50410000.0,46340000.0,8.14,113.15,13480000.0,15.24,52.76,13690000.0
0,0,FRX,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,FSLR,0,0,0,0,6850000000.0,5460000000.0,,18.16,1.2,3.1,1.34,2.47,123.06,-0.28,-5.02,-0.98,-0.12,2210000000.0,21.06,-6.2,392180000.0,44400000.0,-6220000.0,-0.06,,2120000000.0,20.1,730770000.0,14.25,4.38,48.69,-584960000.0,-999460000.0,1.25,64.61,57.19,1110000.0,105350000.0,75670000.0,28.24,63.95,10550000.0,12.68,12.85,11030000.0
0,0,FTI,0,0,0,0,12700000000.0,12000000000.0,,17.82,0.67,0.99,1.23,0.94,8.04,-15.64,7.62,2.32,-16.87,12810000000.0,28.45,16.0,2280000000.0,1490000000.0,-2000000000.0,-4.45,-8.2,4620000000.0,10.33,3780000000.0,36.3,1.18,23.09,517799999.99999994,274540000.0,1.54,24.92,23.58,3530000.0,464940000.0,420530000.0,26.55,0.0,13840000.0,4.56,3.09,16309999.999999998
0,0,FTR,0,0,0,0,137930000.0,17330000000.0,,-1.31,-0.12,0.02,0.09,2.04,5.06,-8.81,17.55,3.89,-38.16,8510000000.0,88.4,-4.5,5270000000.0,3430000000.0,-804000000.0,-8.358,,119000000.0,1.13,17310000000.0,1127.82,0.55,14.58,1840000000.0,702630000.0,2.11,1.5332,2.1253,3130000.0,105290000.0,103530000.0,1.57,79.68,52880000.0,15.45,67.6,57020000.0
